application_domain,task_type,question_format,QA_list,time_series_raw,question_text,time_series_norm,statistical_features,model_response
Healthcare,true/false,true/false,"""question"": ""The time series data [-146.5, -148.0, -146.0, -143.0, -135.5, -125.0, -111.0, -93.5, -73.0, -50.5, -25.0, 0.5, 28.0, 55.5, 80.5, 104.0, 124.5, 144.0, 159.5, 170.0, 177.5, 181.0, 181.5, 177.5] shows high volatility. True or False?"", ""answer"": ""False. The data shows a relatively smooth transition with a clear upward trend and no large fluctuations between consecutive points, indicating low volatility.""","[-146.5, -148.0, -146.0, -143.0, -135.5, -125.0, -111.0, -93.5, -73.0, -50.5, -25.0, 0.5, 28.0, 55.5, 80.5, 104.0, 124.5, 144.0, 159.5, 170.0, 177.5, 181.0, 181.5, 177.5]",The time series data <ts> shows high volatility. True or False?,"[-1.287515, -1.29939, -1.283556, -1.259805, -1.200427, -1.117297, -1.006458, -0.86791, -0.705609, -0.527475, -0.32559, -0.123704, 0.094015, 0.311735, 0.509662, 0.695713, 0.858013, 1.012396, 1.135111, 1.21824, 1.277618, 1.305328, 1.309287, 1.277618]","{'mean': 16.125, 'std': 126.309248, 'min': -148.0, 'max': 181.5, 'median': 14.25}","True. The data points fluctuate significantly, with values ranging from negative to positive, indicating high volatility."
Healthcare,true/false,true/false,"""question"": ""The data points [-37482.04, -37668.05, -37517.95, -37271.53, -37237.55, -37463.6, -37699.8, -37584.5, -37328.38, -37263.24, -37452.97, -37698.42, -37625.37, -37375.3, -37284.06, -37435.91, -37675.67, -37652.86, -37402.07, -37262.54, -37385.86, -37639.63, -37657.51, -37417.51] can be associated strongly with seasonal patterns. True or false?"", ""answer"": ""False. The data does not strongly exhibit characteristics associated with seasonality, such as consistent periodic highs and lows over regular intervals. Instead, the series portrays more of a cycle-driven fluctuation without a seasonal pattern.""","[-37482.04, -37668.05, -37517.95, -37271.53, -37237.55, -37463.6, -37699.8, -37584.5, -37328.38, -37263.24, -37452.97, -37698.42, -37625.37, -37375.3, -37284.06, -37435.91, -37675.67, -37652.86, -37402.07, -37262.54, -37385.86, -37639.63, -37657.51, -37417.51]",The data points <ts> can be associated strongly with seasonal patterns. True or false?,"[-0.02321, -1.219111, -0.254083, 1.330208, 1.548673, 0.095346, -1.423239, -0.681949, 0.964706, 1.383506, 0.163688, -1.414367, -0.944711, 0.663047, 1.24965, 0.273371, -1.268102, -1.121451, 0.490936, 1.388007, 0.595154, -1.036392, -1.151347, 0.391669]","{'mean': -37478.43, 'std': 155.539588, 'min': -37699.8, 'max': -37237.55, 'median': -37458.285}","False. The data does not show a clear repeating pattern at regular intervals, which is characteristic of seasonality. The values fluctuate without a consistent periodic pattern."
Healthcare,true/false,true/false,"""question"": ""In the dataset segment [-9.62, -11.94, -13.59, -12.25, -10.0, -8.91, -8.72, -8.47, -8.97, -11.31, 11.84, 7.94, 2.97, -2.69, -8.09, -12.5, -14.34, -13.53, -11.31, -8.09, -4.59, -1.72, 0.5, 1.78], does the point 11.84 represent an anomaly?"", ""answer"": ""True. The point 11.84 is an anomaly as it significantly deviates from the surrounding values, which are consistently negative and show a downwards trend, abruptly jumping to a positive peak uncharacteristic to the series.""","[-9.62, -11.94, -13.59, -12.25, -10.0, -8.91, -8.72, -8.47, -8.97, -11.31, 11.84, 7.94, 2.97, -2.69, -8.09, -12.5, -14.34, -13.53, -11.31, -8.09, -4.59, -1.72, 0.5, 1.78]","In the dataset segment <ts>, does the point 11.84 represent an anomaly?","[-0.453673, -0.789271, -1.027951, -0.834114, -0.508642, -0.350968, -0.323484, -0.28732, -0.359647, -0.698139, 2.650614, 2.086461, 1.367528, 0.548783, -0.232351, -0.870278, -1.136442, -1.019272, -0.698139, -0.232351, 0.27394, 0.689098, 1.010231, 1.195389]","{'mean': -6.48375, 'std': 6.913021, 'min': -14.34, 'max': 11.84, 'median': -8.815}","True. The value 11.84 is significantly higher than the surrounding values, indicating it may be an anomaly in this dataset."
Nature,true/false,true/false,"""question"": ""The data points [85.0, 80.0, 84.0, 82.0, 88.0, 70.0, 87.0, 92.0, 88.0, 88.0, 85.0, 89.0] show high volatility. True or False?"", ""answer"": ""False. The data points fluctuate moderately between 70.0 and 92.0 without extreme variations, which indicates moderate volatility rather than high.""","[85.0, 80.0, 84.0, 82.0, 88.0, 70.0, 87.0, 92.0, 88.0, 88.0, 85.0, 89.0]",The data points <ts> show high volatility. True or False?,"[0.030614, -0.887801, -0.153069, -0.520435, 0.581663, -2.724632, 0.39798, 1.316395, 0.581663, 0.581663, 0.030614, 0.765346]","{'mean': 84.833333, 'std': 5.444161, 'min': 70.0, 'max': 92.0, 'median': 86.0}","True. The data points exhibit significant fluctuations, with values ranging from 70.0 to 92.0, indicating high volatility."
Web,true/false,true/false,"""question"": ""The volatility of the data points [21.0, 222.0, 57.0, 89.0, 31.0, 27.0, 31.0, 23.0, 21.0, 27.0, 28.0, 29.0, 30.0, 18.0, 34.0, 20.0, 17.0, 64.0, 23.0, 33.0, 21.0, 19.0, 22.0, 34.0] is low. True or False?"", ""answer"": ""False. The presence of data points like 222.0 amidst smaller values indicates high volatility, as there is a large spread between the highest and lowest values in the series.""","[21.0, 222.0, 57.0, 89.0, 31.0, 27.0, 31.0, 23.0, 21.0, 27.0, 28.0, 29.0, 30.0, 18.0, 34.0, 20.0, 17.0, 64.0, 23.0, 33.0, 21.0, 19.0, 22.0, 34.0]",The volatility of the data points <ts> is low. True or False?,"[-0.439468, 4.411778, 0.429412, 1.201749, -0.198113, -0.294655, -0.198113, -0.391197, -0.439468, -0.294655, -0.270519, -0.246384, -0.222248, -0.511875, -0.125706, -0.463604, -0.53601, 0.598361, -0.391197, -0.149842, -0.439468, -0.487739, -0.415333, -0.125706]","{'mean': 39.208333, 'std': 41.432655, 'min': 17.0, 'max': 222.0, 'median': 27.5}","False. The data points exhibit high volatility with significant fluctuations, such as jumps from 17.0 to 19.0 and 20.0 to 222.0, indicating substantial variability."
Nature,true/false,true/false,"""question"": ""The series [0.65, 0.43, 0.25, 0.18, 0.13, 0.1, -0.01, -0.26, -0.37, -0.4, -0.37, -0.31, -0.29, -0.36, -0.56, -0.84, -1.03, -1.1, -1.05, -0.9, -0.67, -0.48, -0.39, -0.43] continues to follow a downward trajectory with no signs of reversal. True or False?"", ""answer"": ""True. The data starts at positive 0.65 and declines steadily to -0.43, indicating a persistent downward trajectory.""","[0.65, 0.43, 0.25, 0.18, 0.13, 0.1, -0.01, -0.26, -0.37, -0.4, -0.37, -0.31, -0.29, -0.36, -0.56, -0.84, -1.03, -1.1, -1.05, -0.9, -0.67, -0.48, -0.39, -0.43]",The series <ts> continues to follow a downward trajectory with no signs of reversal. True or False?,"[2.153268, 1.673148, 1.280322, 1.127556, 1.018438, 0.952967, 0.712906, 0.167315, -0.072746, -0.138217, -0.072746, 0.058196, 0.101844, -0.050922, -0.487395, -1.098458, -1.513107, -1.665873, -1.556755, -1.2294, -0.727456, -0.312806, -0.116393, -0.203688]","{'mean': -0.336667, 'std': 0.458218, 'min': -1.1, 'max': 0.65, 'median': -0.37}","True. The series continues to decline steadily with no signs of reversal, indicating a consistent downward trend."
Healthcare,true/false,true/false,"""question"": ""The series [104.94, 102.72, 103.84, 104.19, 104.31, 104.66, 106.94, 107.44, 107.69, 109.97, 110.56, 111.56, 112.62, 111.94, 110.28, 108.44, 104.53, 101.56, 100.31, 97.06, 96.5, 95.56, 93.62, 91.31] has a mode of 104. True or false?"", ""answer"": ""False. In this dataset, no value repeats, and hence, the dataset does not possess a mode. A mode would require a particular value to appear more than once.""","[104.94, 102.72, 103.84, 104.19, 104.31, 104.66, 106.94, 107.44, 107.69, 109.97, 110.56, 111.56, 112.62, 111.94, 110.28, 108.44, 104.53, 101.56, 100.31, 97.06, 96.5, 95.56, 93.62, 91.31]",The series <ts> has a mode of 104. True or false?,"[0.113297, -0.263745, -0.073526, -0.014082, 0.006298, 0.065742, 0.452974, 0.537893, 0.580353, 0.967586, 1.06779, 1.237629, 1.417658, 1.302168, 1.020236, 0.707732, 0.043663, -0.460758, -0.673057, -1.225033, -1.320142, -1.479791, -1.809278, -2.201606]","{'mean': 104.272917, 'std': 5.887938, 'min': 91.31, 'max': 112.62, 'median': 104.595}","False. The series does not have a single value that appears more than once; instead, multiple values appear multiple times. The number 104 appears multiple times, but there are no other modes."
Healthcare,true/false,true/false,"""question"": ""The given time series data [-37627.99, -37845.6, -37720.77, -37466.43, -37403.33, -37595.66, -37830.06, -37752.69, -37496.18, -37403.5, -37569.45, -37818.1] shows a clear cyclical pattern. True or False?"", ""answer"": ""False. The data does not contain an apparent cyclical pattern. It mainly contains irregular fluctuations without evident or repeated cycles. Variations seem more random than periodical.""","[-37627.99, -37845.6, -37720.77, -37466.43, -37403.33, -37595.66, -37830.06, -37752.69, -37496.18, -37403.5, -37569.45, -37818.1]",The given time series data <ts> shows a clear cyclical pattern. True or False?,"[-0.00324, -1.385765, -0.592692, 1.023186, 1.424075, 0.20216, -1.287036, -0.795487, 0.834178, 1.422995, 0.368677, -1.211051]","{'mean': -37627.48, 'std': 157.400459, 'min': -37845.6, 'max': -37403.33, 'median': -37611.825}","False. The data does not show a clear cyclical pattern. Instead, it appears to be more of a random walk with some fluctuations, lacking the regularity needed to define a cyclical pattern."
Healthcare,true/false,true/false,"""question"": ""There is a structural break at point 159.0 in the following series: [168.5, 166.5, 159.0, 153.5, 146.5, 139.5, 132.0, 124.0, 117.0, 111.0, 105.5, 100.5, 95.0, 89.0, 84.5, 79.0, 71.0, 59.0]"", ""answer"": ""False. The point 159.0 is part of a consistent downward trend in the series, showing no distinct change in the pattern that would indicate a structural break.""","[168.5, 166.5, 159.0, 153.5, 146.5, 139.5, 132.0, 124.0, 117.0, 111.0, 105.5, 100.5, 95.0, 89.0, 84.5, 79.0, 71.0, 59.0]",There is a structural break at point 159.0 in the following series: <ts>,"[1.571647, 1.51094, 1.283287, 1.116342, 0.903866, 0.69139, 0.463737, 0.220907, 0.008432, -0.173691, -0.340636, -0.492404, -0.65935, -0.841472, -0.978064, -1.145009, -1.387839, -1.752083]","{'mean': 116.722222, 'std': 32.944913, 'min': 59.0, 'max': 168.5, 'median': 114.0}","True. At point 159.0, the data shows a significant drop from a high value, indicating a structural break where the trend changes abruptly."
Nature,true/false,true/false,"""question"": ""True or False: The time series points [8.0, 5.0, 2.0, 7.0, 15.0, 7.0, 7.0, 33.0, 4.0, 18.0, 33.0, 13.0, 19.0, 38.0, 54.0, 36.0, 15.0, 48.0, 30.0, 8.0, 3.0, 4.0, 3.0, 9.0] show high volatility."", ""answer"": ""True. The data points span a wide range of values from 2.0 to 54.0, indicating significant fluctuation and hence a high level of volatility.""","[8.0, 5.0, 2.0, 7.0, 15.0, 7.0, 7.0, 33.0, 4.0, 18.0, 33.0, 13.0, 19.0, 38.0, 54.0, 36.0, 15.0, 48.0, 30.0, 8.0, 3.0, 4.0, 3.0, 9.0]",True or False: The time series points <ts> show high volatility.,"[-0.626969, -0.825831, -1.024694, -0.693256, -0.162957, -0.693256, -0.693256, 1.030218, -0.892119, 0.035906, 1.030218, -0.295532, 0.102193, 1.361655, 2.422255, 1.22908, -0.162957, 2.02453, 0.831355, -0.626969, -0.958406, -0.892119, -0.958406, -0.560681]","{'mean': 17.458333, 'std': 15.085808, 'min': 2.0, 'max': 54.0, 'median': 11.0}","True. The data points exhibit significant fluctuations, with values ranging from 2.0 to 54.0, indicating high volatility."
Healthcare,true/false,true/false,"""question"": ""The data points [19.5, 19.12, 17.84, 14.62, 14.22, 11.59, 10.66, 10.44, 11.03, 11.41, 12.66, 13.16, 12.94, 12.44, 13.12, 12.19, 11.06, 11.28, 11.19, 10.91, 11.84, 12.81, 12.69, 13.19] display a longer duration of decrease than increase. True or False?"", ""answer"": ""True. The data points begin at 19.5, decreasing steadily to 10.44, then exhibit brief increases but primarily reflect a longer duration of overall decline.""","[19.5, 19.12, 17.84, 14.62, 14.22, 11.59, 10.66, 10.44, 11.03, 11.41, 12.66, 13.16, 12.94, 12.44, 13.12, 12.19, 11.06, 11.28, 11.19, 10.91, 11.84, 12.81, 12.69, 13.19]",The data points <ts> display a longer duration of decrease than increase. True or False?,"[2.648918, 2.494148, 1.972815, 0.661339, 0.498422, -0.572753, -0.951533, -1.041137, -0.800836, -0.646065, -0.136952, 0.066694, -0.02291, -0.226556, 0.050402, -0.328378, -0.788617, -0.699013, -0.735669, -0.849711, -0.47093, -0.075858, -0.124733, 0.078913]","{'mean': 12.99625, 'std': 2.455247, 'min': 10.44, 'max': 19.5, 'median': 12.55}","True. The data starts with a decrease from 19.5 to 10.44, followed by a longer period of decline, as seen from 10.44 to 10.06, before a slight increase to 11.09. This indicates a longer duration of decrease compared to the initial increase."
Web,true/false,true/false,"""question"": ""Given the data points [16.0, 11.0, 10.0, 14.0, 19.0, 6.0, 10.0, 4.0, 4.0, 3.0, 6.0, 6.0, 5.0, 18.0, 8.0, 8.0, 6.0, 12.0, 12.0, 3.0, 15.0, 10.0, 13.0, 11.0], the overall trend is decreasing."", ""answer"": ""False. While the data does show periods of decline, the overall trend is mixed, with both rising and falling segments. The presence of high points such as 19.0 and 18.0 counterbalance the lows.""","[16.0, 11.0, 10.0, 14.0, 19.0, 6.0, 10.0, 4.0, 4.0, 3.0, 6.0, 6.0, 5.0, 18.0, 8.0, 8.0, 6.0, 12.0, 12.0, 3.0, 15.0, 10.0, 13.0, 11.0]","Given the data points <ts>, the overall trend is decreasing.","[1.400463, 0.309193, 0.090939, 0.963955, 2.055225, -0.782077, 0.090939, -1.218585, -1.218585, -1.436839, -0.782077, -0.782077, -1.000331, 1.836971, -0.345569, -0.345569, -0.782077, 0.527447, 0.527447, -1.436839, 1.182209, 0.090939, 0.745701, 0.309193]","{'mean': 9.583333, 'std': 4.581818, 'min': 3.0, 'max': 19.0, 'median': 10.0}","False. The data shows an initial increase followed by a decrease, but the overall trend is not strictly decreasing."
Healthcare,true/false,true/false,"""question"": ""Do the following data points exhibit a seasonal pattern: [-11295.8, -11291.03, -11293.81, -11303.16, -11304.76, -11303.02, -11304.07, -11309.6, -11313.01, -11304.8, -11299.86, -11294.37, -11287.72, -11296.43, -11308.14, -11313.98, -11316.47, -11315.02, -11313.12, -11307.73, -11299.21, -11295.54, -11293.07, -11293.43]? True or False?"", ""answer"": ""False. The data does not show a clearly defined seasonal pattern. Instead, it reflects a generally downward trend with intermittent changing points, but no regular recurring intervals of data patterns that depict seasonality.""","[-11295.8, -11291.03, -11293.81, -11303.16, -11304.76, -11303.02, -11304.07, -11309.6, -11313.01, -11304.8, -11299.86, -11294.37, -11287.72, -11296.43, -11308.14, -11313.98, -11316.47, -11315.02, -11313.12, -11307.73, -11299.21, -11295.54, -11293.07, -11293.43]",Do the following data points exhibit a seasonal pattern: <ts>? True or False?,"[0.796016, 1.372957, 1.036711, -0.094191, -0.287715, -0.077258, -0.204258, -0.873123, -1.28557, -0.292553, 0.30495, 0.968977, 1.773309, 0.719816, -0.696533, -1.402893, -1.704064, -1.528683, -1.298874, -0.646943, 0.383569, 0.827464, 1.126215, 1.082672]","{'mean': -11302.38125, 'std': 8.267736, 'min': -11316.47, 'max': -11287.72, 'median': -11303.09}","False. The data does not show a clear seasonal pattern. Instead, it shows a general downward trend followed by some stabilization, which is more indicative of a trend rather than seasonality."
Nature,true/false,true/false,"""question"": ""In the data points [0.79, 0.87, 0.93, 0.91, 0.9, 0.92, 0.94, 0.93, 0.86, 0.84, 0.89, 0.89, 0.88, 0.88, 0.92, 0.99, 0.98, 0.9, 0.87, 0.89, 0.93, 0.89, 0.75, 0.55], is there an anomaly present?"", ""answer"": ""False. The data generally follows an increasing pattern with small fluctuations and does not show any sudden deviations that would suggest an anomaly.""","[0.79, 0.87, 0.93, 0.91, 0.9, 0.92, 0.94, 0.93, 0.86, 0.84, 0.89, 0.89, 0.88, 0.88, 0.92, 0.99, 0.98, 0.9, 0.87, 0.89, 0.93, 0.89, 0.75, 0.55]","In the data points <ts>, is there an anomaly present?","[-1.045458, -0.107477, 0.596009, 0.361514, 0.244266, 0.478761, 0.713257, 0.596009, -0.224725, -0.45922, 0.127018, 0.127018, 0.009771, 0.009771, 0.478761, 1.299495, 1.182247, 0.244266, -0.107477, 0.127018, 0.596009, 0.127018, -1.514449, -3.859403]","{'mean': 0.879167, 'std': 0.08529, 'min': 0.55, 'max': 0.99, 'median': 0.89}",False. The data points show a smooth and consistent upward trend without any significant deviations that would indicate an anomaly.
Nature,true/false,true/false,"""question"": ""With the series [1.24, 1.39, 1.33, 1.26, 1.06, 0.85, 0.67, 0.43, 0.3, -0.17, -0.51, -0.5, -0.57, -0.59, -0.45, -0.32, -0.2, -0.11, 0.04, 0.23, 0.51, 0.64, 0.64, 0.71], there is an observable structural break indicative of a change from increasing to decreasing around the point 1.06. True or False?"", ""answer"": ""True. Around the data point 1.06, there is a discernible transition from an upward movement to a downward one, signaling a structural break in this segment of the time series.""","[1.24, 1.39, 1.33, 1.26, 1.06, 0.85, 0.67, 0.43, 0.3, -0.17, -0.51, -0.5, -0.57, -0.59, -0.45, -0.32, -0.2, -0.11, 0.04, 0.23, 0.51, 0.64, 0.64, 0.71]","With the series <ts>, there is an observable structural break indicative of a change from increasing to decreasing around the point 1.06. True or False?","[1.411238, 1.643435, 1.550556, 1.442198, 1.132602, 0.807528, 0.528892, 0.157378, -0.043859, -0.771408, -1.29772, -1.28224, -1.390599, -1.421558, -1.204841, -1.003604, -0.817847, -0.67853, -0.446333, -0.152218, 0.281216, 0.482453, 0.482453, 0.590811]","{'mean': 0.328333, 'std': 0.646005, 'min': -0.59, 'max': 1.39, 'median': 0.365}","False. The data does not show a structural break at 1.06; rather, it continues to decrease smoothly, indicating no significant change in the pattern."
Nature,true/false,true/false,"""question"": ""The selected time series points [10.08, 13.97, 11.4, 2.6, 2.75, 4.59, 2.06, 4.33, 8.18, 16.21, 6.44, 31.2, 2.79, 3.07, 16.83, 31.48, 31.69, 9.81, 3.23, 0.44, 2.09, 0.83, 3.53, 0.92] exhibit a visible cyclic behavior."", ""answer"": ""False. The series contains random fluctuations rather than a smooth cycle. Cycles are typically regular and the given data lacks such regularity.""","[10.08, 13.97, 11.4, 2.6, 2.75, 4.59, 2.06, 4.33, 8.18, 16.21, 6.44, 31.2, 2.79, 3.07, 16.83, 31.48, 31.69, 9.81, 3.23, 0.44, 2.09, 0.83, 3.53, 0.92]",The selected time series points <ts> exhibit a visible cyclic behavior.,"[0.092619, 0.49668, 0.22973, -0.684341, -0.668761, -0.477637, -0.740432, -0.504643, -0.104737, 0.729352, -0.285474, 2.286389, -0.664606, -0.635522, 0.793753, 2.315473, 2.337286, 0.064574, -0.618902, -0.908704, -0.737316, -0.868194, -0.587741, -0.858846]","{'mean': 9.188333, 'std': 9.627263, 'min': 0.44, 'max': 31.69, 'median': 4.46}","False. The data does not exhibit a clear cyclic behavior. There are fluctuations, but they do not repeat in a consistent, predictable pattern that characterizes cyclic behavior."
